English,Chinese,PartOfSpeech,type,Class,Semester,Unit,Page,VocabularyId,ConceptId,ContentKind,AudioText,AcceptedAnswers,QuizModes,ExampleSentence,ExampleChinese,ExampleStatus,BaseForm,PastTense,PastParticiple,FullForm,ShortForm,RelationType,RelatedTerms,SingularForm,PluralForm,ClozePrompt,ClozeAnswer,NeedsReview,ReviewNotes,SourceKind,SourceFile,SourceImage,OCRConfidence
death,死亡,noun,word,Class 14,First Semester,U2,p.15,way_to_go_11-bfe12eb7e8c0,concept-dca649fb442c,word,death,death,en_zh_choice|zh_en_choice|listening|spelling,,,missing,,,,,,,,,,,,No,,existing_csv,way_to_go_11_vocabulary_import.csv,,
license plate,車牌號碼,noun_phrase,phrase,Class 14,First Semester,U2,p.15,way_to_go_11-a0a5bb4abece,concept-602191da9dd3,phrase,license plate,license plate,en_zh_choice|zh_en_choice|listening|spelling,,,missing,,,,,,,,,,,,No,,existing_csv,way_to_go_11_vocabulary_import.csv,,
Friday the 13th,黑色星期五,noun_phrase,phrase,Class 14,First Semester,U2,p.15,way_to_go_11-6070e5b4fb6e,concept-c012bbeb5484,phrase,Friday the 13th,Friday the 13th,en_zh_choice|zh_en_choice|listening|spelling,,,missing,,,,,,,,,,,,No,,existing_csv,way_to_go_11_vocabulary_import.csv,,
the West,西方,noun,word,Class 14,First Semester,U2,p.15,way_to_go_11-6d2fb3df57f4,concept-5fef3cba9eef,word,the West,the West,en_zh_choice|zh_en_choice|listening|spelling,,,missing,,,,,,,,,,,,No,,existing_csv,way_to_go_11_vocabulary_import.csv,,
explain,解釋,verb,word,Class 14,First Semester,U2,p.15,way_to_go_11-8ca7451f5170,concept-d4a7994cc9f8,word,explain,explain,en_zh_choice|zh_en_choice|listening|spelling,,,missing,,,,,,,,,,,,No,,existing_csv,way_to_go_11_vocabulary_import.csv,,
hear of <N>,聽說某事,verb_phrase,phrase,Class 14,First Semester,U2,p.15,way_to_go_11-635bf23ff628,concept-1e8f1e693f20,phrase,,hear of <N>,en_zh_choice|grammar_cloze,,,missing,,,,,,,,,,,,Yes,包含代號，需補實際例句後才能使用發音與填空題,existing_csv,way_to_go_11_vocabulary_import.csv,,
point at,指著,verb_phrase,phrase,Class 14,First Semester,U2,p.15,way_to_go_11-095f1bc04b67,concept-5a46362ad225,phrase,point at,point at,en_zh_choice|zh_en_choice|listening|spelling,,,missing,,,,,,,,,,,,No,,existing_csv,way_to_go_11_vocabulary_import.csv,,
cut <sth> off,把……切除,verb_phrase,phrase,Class 14,First Semester,U2,p.15,way_to_go_11-8309c5d5ee29,concept-b13447d2f245,phrase,,cut <sth> off,en_zh_choice|grammar_cloze,,,missing,,,,,,,,,,,,Yes,包含代號，需補實際例句後才能使用發音與填空題,existing_csv,way_to_go_11_vocabulary_import.csv,,
prove,證明；證實,verb,word,Class 14,First Semester,U2,p.15,way_to_go_11-68aaacf5d841,concept-0a0bb7a330cf,word,prove,prove,en_zh_choice|zh_en_choice|listening|spelling,,,missing,,,,,,,,,,,,No,,existing_csv,way_to_go_11_vocabulary_import.csv,,
around,在……周圍；環繞,preposition,word,Class 14,First Semester,U2,p.15,way_to_go_11-1c984d47b53f,concept-2968b76e4086,word,around,around,en_zh_choice|zh_en_choice|listening|spelling,,,missing,,,,,,,,,,,,No,,existing_csv,way_to_go_11_vocabulary_import.csv,,
"For example, <S + V...>",例如,phrase,phrase,Class 14,First Semester,U2,p.15,way_to_go_11-05bc317f0e1a,concept-07d50934355b,phrase,,"For example, <S + V...>",en_zh_choice|grammar_cloze,,,missing,,,,,,,,,,,,Yes,包含代號，需補實際例句後才能使用發音與填空題,existing_csv,way_to_go_11_vocabulary_import.csv,,
North America,北美,noun,word,Class 15,First Semester,U2,p.15,way_to_go_11-f894ddf80d43,concept-663572b59906,word,North America,North America,en_zh_choice|zh_en_choice|listening|spelling,,,missing,,,,,,,,,,,,No,,existing_csv,way_to_go_11_vocabulary_import.csv,,
Asia,亞洲,noun,word,Class 15,First Semester,U2,p.15,way_to_go_11-536e07d7e7ff,concept-5c4204a1ce5c,word,Asia,Asia,en_zh_choice|zh_en_choice|listening|spelling,,,missing,,,,,,,,,,,,No,,existing_csv,way_to_go_11_vocabulary_import.csv,,
groundhog,土撥鼠,noun,word,Class 15,First Semester,U2,p.15,way_to_go_11-fa9613314894,concept-373641e44726,word,groundhog,groundhog,en_zh_choice|zh_en_choice|listening|spelling,,,missing,,,,,,,,,,,,No,,existing_csv,way_to_go_11_vocabulary_import.csv,,
rhyme,詩歌；韻文,noun,word,Class 15,First Semester,U2,p.15,way_to_go_11-a0c8558ee7a0,concept-6b7cc284643b,word,rhyme,rhyme,en_zh_choice|zh_en_choice|listening|spelling,,,missing,,,,,,,,,,,,No,,existing_csv,way_to_go_11_vocabulary_import.csv,,
penny,便士,noun,word,Class 15,First Semester,U2,p.15,way_to_go_11-c54879c83896,concept-6197064edccb,word,penny,penny,en_zh_choice|zh_en_choice|listening|spelling,,,missing,,,,,,,,,,,,No,,existing_csv,way_to_go_11_vocabulary_import.csv,,
coin,硬幣,noun,word,Class 15,First Semester,U2,p.15,way_to_go_11-8f43988a8adc,concept-2ffc607dfad2,word,coin,coin,en_zh_choice|zh_en_choice|listening|spelling,,,missing,,,,,,,,,,,,No,,existing_csv,way_to_go_11_vocabulary_import.csv,,
shadow,影子；陰影,noun,word,Class 15,First Semester,U2,p.15,way_to_go_11-c9e2139f2f48,concept-b683de11fc5d,word,shadow,shadow,en_zh_choice|zh_en_choice|listening|spelling,,,missing,,,,,,,,,,,,No,,existing_csv,way_to_go_11_vocabulary_import.csv,,
grass,青草,noun,word,Class 15,First Semester,U2,p.15,way_to_go_11-6acc10a9c6f1,concept-c7560cf10401,word,grass,grass,en_zh_choice|zh_en_choice|listening|spelling,,,missing,,,,,,,,,,,,No,,existing_csv,way_to_go_11_vocabulary_import.csv,,
pick <sth> up,撿起某物,verb_phrase,phrase,Class 15,First Semester,U2,p.16,way_to_go_11-80de8f276020,concept-af4606d735fa,phrase,,pick <sth> up,en_zh_choice|grammar_cloze,,,missing,,,,,,,,,,,,Yes,包含代號，需補實際例句後才能使用發音與填空題,existing_csv,way_to_go_11_vocabulary_import.csv,,
get rid of → got → got/gotten,去除,verb_phrase,irregular_verb,Class 15,First Semester,U2,p.16,way_to_go_11-5530f37f96e7,concept-1b9c8ad299c6,verb_forms,get rid of,get rid of,en_zh_choice|verb_form_choice|verb_form_input|listening,,,missing,get rid of,got,got/gotten,,,,,,,,,No,,existing_csv,way_to_go_11_vocabulary_import.csv,,
surprised,驚訝的,adjective,word,Class 16,First Semester,U2,p.17,way_to_go_11-08e1f5cbb479,concept-7923981bc705,word,surprised,surprised,en_zh_choice|zh_en_choice|listening|spelling,,,missing,,,,,,,,,,,,No,,existing_csv,way_to_go_11_vocabulary_import.csv,,
upset,不高興的；心煩意亂的,adjective,word,Class 16,First Semester,U2,p.17,way_to_go_11-d2e48dc1f735,concept-5dc4081e2bb8,word,upset,upset,en_zh_choice|zh_en_choice|listening|spelling,,,missing,,,,,,,,,,,,No,,existing_csv,way_to_go_11_vocabulary_import.csv,,
wet,濕的,adjective,word,Class 16,First Semester,U2,p.17,way_to_go_11-9185e7ef6a15,concept-8f5a171cde74,word,wet,wet,en_zh_choice|zh_en_choice|listening|spelling,,,missing,,,,,,,,,,,,No,,existing_csv,way_to_go_11_vocabulary_import.csv,,
cashier,收銀員,noun,word,Class 16,First Semester,U2,p.17,way_to_go_11-20117389dda4,concept-1a711ec670eb,word,cashier,cashier,en_zh_choice|zh_en_choice|listening|spelling,,,missing,,,,,,,,,,,,No,,existing_csv,way_to_go_11_vocabulary_import.csv,,
look like,看起來像,verb_phrase,phrase,Class 16,First Semester,U2,p.17,way_to_go_11-42d7d91d388b,concept-b4ed4b43f446,phrase,look like,look like,en_zh_choice|zh_en_choice|listening|spelling,,,missing,,,,,,,,,,,,No,,existing_csv,way_to_go_11_vocabulary_import.csv,,
happen,發生,verb,word,Class 16,First Semester,U2,p.17,way_to_go_11-0b94cae816fd,concept-a5ca3fa4f1f1,word,happen,happen,en_zh_choice|zh_en_choice|listening|spelling,,,missing,,,,,,,,,,,,No,,existing_csv,way_to_go_11_vocabulary_import.csv,,
think about <sth>,仔細思考某事,verb_phrase,phrase,Class 16,First Semester,U2,p.17,way_to_go_11-9c83eb2164ef,concept-22653e60ded0,phrase,,think about <sth>,en_zh_choice|grammar_cloze,,,missing,,,,,,,,,,,,Yes,包含代號，需補實際例句後才能使用發音與填空題,existing_csv,way_to_go_11_vocabulary_import.csv,,
shop for <sth>,買某物,verb_phrase,phrase,Class 16,First Semester,U2,p.17,way_to_go_11-f9463aeaa8c4,concept-d0779315919e,phrase,,shop for <sth>,en_zh_choice|grammar_cloze,,,missing,,,,,,,,,,,,Yes,包含代號，需補實際例句後才能使用發音與填空題,existing_csv,way_to_go_11_vocabulary_import.csv,,
carry → carried → carried,攜帶,verb,word,Class 16,First Semester,U2,p.17,way_to_go_11-2a274f34faf5,concept-7a133ffad9b0,word,carry → carried → carried,carry → carried → carried,en_zh_choice|zh_en_choice|listening|spelling,,,missing,,,,,,,,,,,,No,,existing_csv,way_to_go_11_vocabulary_import.csv,,
slip → slipped → slipped,滑倒,verb,word,Class 16,First Semester,U2,p.17,way_to_go_11-f1c269c3810d,concept-8b52cbad3c91,word,slip → slipped → slipped,slip → slipped → slipped,en_zh_choice|zh_en_choice|listening|spelling,,,missing,,,,,,,,,,,,No,,existing_csv,way_to_go_11_vocabulary_import.csv,,
fall down → fell → fallen,跌倒,verb,irregular_verb,Class 16,First Semester,U2,p.17,way_to_go_11-a15a05e7571a,concept-b771c3a4fe2f,verb_forms,fall down,fall down,en_zh_choice|verb_form_choice|verb_form_input|listening,,,missing,fall down,fell,fallen,,,,,,,,,No,,existing_csv,way_to_go_11_vocabulary_import.csv,,
lend → lent → lent,借出；借給,verb,irregular_verb,Class 17,First Semester,U3,p.18,way_to_go_11-64cced7f8b06,concept-9568f8a1127c,verb_forms,lend,lend,en_zh_choice|verb_form_choice|verb_form_input|listening,,,missing,lend,lent,lent,,,,,,,,,No,,existing_csv,way_to_go_11_vocabulary_import.csv,,
holdup,搶劫；停頓,noun,word,Class 17,First Semester,U3,p.18,way_to_go_11-5bfd9c13a7c4,concept-bf33823ddb79,word,holdup,holdup,en_zh_choice|zh_en_choice|listening|spelling,,,missing,,,,,,,,,,,,No,,existing_csv,way_to_go_11_vocabulary_import.csv,,
gym bag,體育用品袋,noun_phrase,phrase,Class 17,First Semester,U3,p.18,way_to_go_11-976e733092a8,concept-9a8c3c3aadfe,phrase,gym bag,gym bag,en_zh_choice|zh_en_choice|listening|spelling,,,missing,,,,,,,,,,,,No,,existing_csv,way_to_go_11_vocabulary_import.csv,,
locker,置物櫃,noun,word,Class 17,First Semester,U3,p.18,way_to_go_11-2c7125d1311b,concept-c5a0cef793a4,word,locker,locker,en_zh_choice|zh_en_choice|listening|spelling,,,missing,,,,,,,,,,,,No,,existing_csv,way_to_go_11_vocabulary_import.csv,,
violin,小提琴,noun,word,Class 17,First Semester,U3,p.18,way_to_go_11-9d3dde428d3d,concept-532c7735eba6,word,violin,violin,en_zh_choice|zh_en_choice|listening|spelling,,,missing,,,,,,,,,,,,No,,existing_csv,way_to_go_11_vocabulary_import.csv,,
dictionary,字典,noun,word,Class 17,First Semester,U3,p.18,way_to_go_11-4d159f16c46b,concept-f4c88ab2811f,word,dictionary,dictionary,en_zh_choice|zh_en_choice|listening|spelling,,,missing,,,,,,,,,,,,No,,existing_csv,way_to_go_11_vocabulary_import.csv,,
the <A> of the <B>,B 的 A,grammar_form,grammar_form,Class 17,First Semester,U3,p.18,way_to_go_11-495188971ecf,concept-3dc604614c5f,grammar_pattern,,,grammar_choice|grammar_cloze,The color of the sky is beautiful.,天空的顏色很美。,draft,,,,,,,,,,The ________ of the sky is beautiful.,color,Yes,文法模板需以實際例句設定填空題答案；例句與填空為自動補強草稿，請依教材頁面確認後再啟用測驗,existing_csv,way_to_go_11_vocabulary_import.csv,,
over,結束,adjective,word,Class 18,First Semester,U3,p.19,way_to_go_11-f63031d15df4,concept-45ed1502215d,word,over,over,en_zh_choice|zh_en_choice|listening|spelling,,,missing,,,,,,,,,,,,No,,existing_csv,way_to_go_11_vocabulary_import.csv,,
fancy,奢華的,adjective,word,Class 18,First Semester,U3,p.19,way_to_go_11-c414cce16583,concept-e2185e399204,word,fancy,fancy,en_zh_choice|zh_en_choice|listening|spelling,,,missing,,,,,,,,,,,,No,,existing_csv,way_to_go_11_vocabulary_import.csv,,
raise,加薪,noun,word,Class 18,First Semester,U3,p.19,way_to_go_11-52b1b1a13640,concept-9e105cb9a8f5,word,raise,raise,en_zh_choice|zh_en_choice|listening|spelling,,,missing,,,,,,,,,,,,No,,existing_csv,way_to_go_11_vocabulary_import.csv,,
kilogram,公斤,noun,word,Class 18,First Semester,U3,p.19,way_to_go_11-af54706d3135,concept-568657d487c5,word,kilogram,kilogram,en_zh_choice|zh_en_choice|listening|spelling,,,missing,,,,,,,,,,,,No,,existing_csv,way_to_go_11_vocabulary_import.csv,,
lifeguard,救生員,noun,word,Class 18,First Semester,U3,p.19,way_to_go_11-a022e9312cfc,concept-eebc816a3226,word,lifeguard,lifeguard,en_zh_choice|zh_en_choice|listening|spelling,,,missing,,,,,,,,,,,,No,,existing_csv,way_to_go_11_vocabulary_import.csv,,
gossip,閒話；八卦；說別人閒話,noun_verb,word,Class 18,First Semester,U3,p.19,way_to_go_11-1ff5d07c5217,concept-4b1e150444fc,word,gossip,gossip,en_zh_choice|zh_en_choice|listening|spelling,,,missing,,,,,,,,,,,,No,,existing_csv,way_to_go_11_vocabulary_import.csv,,
date <sb>,與某人談戀愛,verb_phrase,phrase,Class 18,First Semester,U3,p.19,way_to_go_11-0613f604b20d,concept-cf31f7739320,phrase,,date <sb>,en_zh_choice|grammar_cloze,,,missing,,,,,,,,,,,,Yes,包含代號，需補實際例句後才能使用發音與填空題,existing_csv,way_to_go_11_vocabulary_import.csv,,
join,加入,verb,word,Class 18,First Semester,U3,p.19,way_to_go_11-0c309b547f07,concept-34c0168d04e5,word,join,join,en_zh_choice|zh_en_choice|listening|spelling,,,missing,,,,,,,,,,,,No,,existing_csv,way_to_go_11_vocabulary_import.csv,,
last,持續,verb,word,Class 18,First Semester,U3,p.19,way_to_go_11-f5aa85ec27f6,concept-f7863f7cdf8d,word,last,last,en_zh_choice|zh_en_choice|listening|spelling,,,missing,,,,,,,,,,,,No,,existing_csv,way_to_go_11_vocabulary_import.csv,,
forget → forgot → forgotten,忘記,verb,irregular_verb,Class 18,First Semester,U3,p.19,way_to_go_11-8b82f37e813c,concept-941fa7bec304,verb_forms,forget,forget,en_zh_choice|verb_form_choice|verb_form_input|listening,,,missing,forget,forgot,forgotten,,,,,,,,,No,,existing_csv,way_to_go_11_vocabulary_import.csv,,
break up with <sb>,與某人分手,verb_phrase,phrase,Class 18,First Semester,U3,p.19,way_to_go_11-f1268eacbe18,concept-4fc446fcf8fd,phrase,,break up with <sb>,en_zh_choice|grammar_cloze,,,missing,,,,,,,,,,,,Yes,包含代號，需補實際例句後才能使用發音與填空題,existing_csv,way_to_go_11_vocabulary_import.csv,,
unbelievable,難以置信的,adjective,word,Class 18,First Semester,U3,p.19,way_to_go_11-d8bc3d09804e,concept-8cd645c124e5,word,unbelievable,unbelievable,en_zh_choice|zh_en_choice|listening|spelling,,,missing,,,,,,,,,,,,No,,existing_csv,way_to_go_11_vocabulary_import.csv,,
scene,（電影的）片段,noun,word,Class 18,First Semester,U3,p.19,way_to_go_11-0dec0970c213,concept-8f15f2214d3e,word,scene,scene,en_zh_choice|zh_en_choice|listening|spelling,,,missing,,,,,,,,,,,,No,,existing_csv,way_to_go_11_vocabulary_import.csv,,
several,數個；幾個,determiner,word,Class 18,First Semester,U3,p.19,way_to_go_11-dea593e478ba,concept-4077d16ed801,word,several,several,en_zh_choice|zh_en_choice|listening|spelling,,,missing,,,,,,,,,,,,No,,existing_csv,way_to_go_11_vocabulary_import.csv,,
leg,腿,noun,word,Class 19,First Semester,U3,p.20,way_to_go_11-45cb27af9f07,concept-6d632b96656f,word,leg,leg,en_zh_choice|zh_en_choice|listening|spelling,,,missing,,,,,,,,,,,,No,,existing_csv,way_to_go_11_vocabulary_import.csv,,
contest,比賽,noun,word,Class 19,First Semester,U3,p.20,way_to_go_11-6c4f72ff741c,concept-76e959c33ce8,word,contest,contest,en_zh_choice|zh_en_choice|listening|spelling,,,missing,,,,,,,,,,,,No,,existing_csv,way_to_go_11_vocabulary_import.csv,,
wrist,手腕,noun,word,Class 19,First Semester,U3,p.20,way_to_go_11-70c8cae88b9a,concept-c49fc1efa390,word,wrist,wrist,en_zh_choice|zh_en_choice|listening|spelling,,,missing,,,,,,,,,,,,No,,existing_csv,way_to_go_11_vocabulary_import.csv,,
the day before,那天之前,adverb_phrase,phrase,Class 19,First Semester,U3,p.20,way_to_go_11-7dc6000a39ff,concept-690d19eb9c71,phrase,the day before,the day before,en_zh_choice|zh_en_choice|listening|spelling,,,missing,,,,,,,,,,,,No,,existing_csv,way_to_go_11_vocabulary_import.csv,,
take ~ for a walk,帶……去散步,verb_phrase,phrase,Class 19,First Semester,U3,p.20,way_to_go_11-452130ca17f7,concept-b59081d94004,phrase,take ~ for a walk,take ~ for a walk,en_zh_choice|zh_en_choice|listening,,,missing,,,,,,,,,,,,No,,existing_csv,way_to_go_11_vocabulary_import.csv,,
sprain,扭傷,verb,word,Class 19,First Semester,U3,p.20,way_to_go_11-e5e0555b262e,concept-162cd1b34f78,word,sprain,sprain,en_zh_choice|zh_en_choice|listening|spelling,,,missing,,,,,,,,,,,,No,,existing_csv,way_to_go_11_vocabulary_import.csv,,
enter,參加,verb,word,Class 19,First Semester,U3,p.20,way_to_go_11-292bffd3eb04,concept-ec5aaf89a0b4,word,enter,enter,en_zh_choice|zh_en_choice|listening|spelling,,,missing,,,,,,,,,,,,No,,existing_csv,way_to_go_11_vocabulary_import.csv,,
catch a cold → caught → caught,感冒,verb,irregular_verb,Class 19,First Semester,U3,p.20,way_to_go_11-c7c203b4cbfb,concept-085e0d277b27,verb_forms,catch a cold,catch a cold,en_zh_choice|verb_form_choice|verb_form_input|listening,,,missing,catch a cold,caught,caught,,,,,,,,,No,,existing_csv,way_to_go_11_vocabulary_import.csv,,
past perfect tense + time,過去完成式＋時間,grammar_form,grammar_form,Class 19,First Semester,U3,p.20,way_to_go_11-62d963e262ce,concept-2fcaac5f5538,grammar_pattern,,,grammar_choice|grammar_cloze,"By 8 p.m., she had finished her homework.",晚上八點前，她已經完成作業。,draft,,,,,,,,,,"By 8 p.m., she ________ finished her homework.",had,Yes,文法模板需以實際例句設定填空題答案；例句與填空為自動補強草稿，請依教材頁面確認後再啟用測驗,existing_csv,way_to_go_11_vocabulary_import.csv,,
meals,餐,noun,word,Class 20,First Semester,U3,p.21,way_to_go_11-277b8cbf989f,concept-9dd1128c4063,word,meals,meals,en_zh_choice|zh_en_choice|listening|spelling,,,missing,,,,,,,,,,,,No,,existing_csv,way_to_go_11_vocabulary_import.csv,,
flight,班機,noun,word,Class 20,First Semester,U3,p.21,way_to_go_11-2177b3aa8580,concept-af229db6b206,word,flight,flight,en_zh_choice|zh_en_choice|listening|spelling,,,missing,,,,,,,,,,,,No,,existing_csv,way_to_go_11_vocabulary_import.csv,,
wedding,婚禮,noun,word,Class 20,First Semester,U3,p.21,way_to_go_11-7c4dea946f24,concept-12ba5c18801f,word,wedding,wedding,en_zh_choice|zh_en_choice|listening|spelling,,,missing,,,,,,,,,,,,No,,existing_csv,way_to_go_11_vocabulary_import.csv,,
miss,錯過,verb,word,Class 20,First Semester,U3,p.21,way_to_go_11-e3c4cd699d83,concept-7e731f8b3b76,word,miss,miss,en_zh_choice|zh_en_choice|listening|spelling,,,missing,,,,,,,,,,,,No,,existing_csv,way_to_go_11_vocabulary_import.csv,,
take off,（班機）起飛,verb_phrase,phrase,Class 20,First Semester,U3,p.21,way_to_go_11-7261e8e139ca,concept-53e8743fa439,phrase,take off,take off,en_zh_choice|zh_en_choice|listening|spelling,,,missing,,,,,,,,,,,,No,,existing_csv,way_to_go_11_vocabulary_import.csv,,
weigh,有……重；量體重,verb,word,Class 20,First Semester,U3,p.21,way_to_go_11-59e6289c2a2d,concept-00624d2498f1,word,weigh,weigh,en_zh_choice|zh_en_choice|listening|spelling,,,missing,,,,,,,,,,,,No,,existing_csv,way_to_go_11_vocabulary_import.csv,,
hot pot,火鍋,noun_phrase,phrase,Class 21,First Semester,U3,p.22,way_to_go_11-5595ff7f2416,concept-0e8d46f2925b,phrase,hot pot,hot pot,en_zh_choice|zh_en_choice|listening|spelling,,,missing,,,,,,,,,,,,No,,existing_csv,way_to_go_11_vocabulary_import.csv,,
sailing,帆船運動,noun,word,Class 21,First Semester,U3,p.22,way_to_go_11-2578bac7a67d,concept-9050b4fc43dd,word,sailing,sailing,en_zh_choice|zh_en_choice|listening|spelling,,,missing,,,,,,,,,,,,No,,existing_csv,way_to_go_11_vocabulary_import.csv,,
go hiking,去徒步旅行,verb_phrase,phrase,Class 21,First Semester,U3,p.22,way_to_go_11-b4c63f0b1a06,concept-83c527288b2b,phrase,go hiking,go hiking,en_zh_choice|zh_en_choice|listening|spelling,,,missing,,,,,,,,,,,,No,,existing_csv,way_to_go_11_vocabulary_import.csv,,
try → tried → tried,嘗試,verb,word,Class 21,First Semester,U3,p.22,way_to_go_11-85eb02b84455,concept-c01f82074254,word,try → tried → tried,try → tried → tried,en_zh_choice|zh_en_choice|listening|spelling,,,missing,,,,,,,,,,,,No,,existing_csv,way_to_go_11_vocabulary_import.csv,,
act → acted → acted,演戲,verb,word,Class 21,First Semester,U3,p.22,way_to_go_11-54f1629b1d2a,concept-089bed7de836,word,act → acted → acted,act → acted → acted,en_zh_choice|zh_en_choice|listening|spelling,,,missing,,,,,,,,,,,,No,,existing_csv,way_to_go_11_vocabulary_import.csv,,
meet → met → met,遇見,verb,irregular_verb,Class 21,First Semester,U3,p.22,way_to_go_11-5bac4d06f609,concept-0ccc22a7b7f6,verb_forms,meet,meet,en_zh_choice|verb_form_choice|verb_form_input|listening,,,missing,meet,met,met,,,,,,,,,No,,existing_csv,way_to_go_11_vocabulary_import.csv,,
in / for ages,很長一段時間了,adverb_phrase,phrase,Class 21,First Semester,U3,p.22,way_to_go_11-6f62cf14d24f,concept-07e07efae583,phrase,in / for ages,in / for ages,en_zh_choice|zh_en_choice|listening,,,missing,,,,,,,,,,,,No,,existing_csv,way_to_go_11_vocabulary_import.csv,,
on stage,舞台上,adverb_phrase,phrase,Class 21,First Semester,U3,p.22,way_to_go_11-17e2dae3953d,concept-899abde2e094,phrase,on stage,on stage,en_zh_choice|zh_en_choice|listening|spelling,,,missing,,,,,,,,,,,,No,,existing_csv,way_to_go_11_vocabulary_import.csv,,
come → came → come,來（到）,verb,irregular_verb,Class 22,First Semester,Review,p.22,way_to_go_11-d151ae0038d4,concept-842b6c1f5219,verb_forms,come,come,en_zh_choice|verb_form_choice|verb_form_input|listening,,,missing,come,came,come,,,,,,,,,No,,existing_csv,way_to_go_11_vocabulary_import.csv,,
ride → rode → ridden,騎乘,verb,irregular_verb,Class 22,First Semester,Review,p.22,way_to_go_11-7aca909ba88a,concept-4ee4b7c087ad,verb_forms,ride,ride,en_zh_choice|verb_form_choice|verb_form_input|listening,,,missing,ride,rode,ridden,,,,,,,,,No,,existing_csv,way_to_go_11_vocabulary_import.csv,,
drink → drank → drunk,喝；飲,verb,irregular_verb,Class 22,First Semester,Review,p.22,way_to_go_11-a5fb155ebe9e,concept-978727c2c3d3,verb_forms,drink,drink,en_zh_choice|verb_form_choice|verb_form_input|listening,,,missing,drink,drank,drunk,,,,,,,,,No,,existing_csv,way_to_go_11_vocabulary_import.csv,,
have → had → had,擁有；吃,verb,irregular_verb,Class 22,First Semester,Review,p.22,way_to_go_11-421e306c52d7,concept-fdba451cee69,verb_forms,have,have,en_zh_choice|verb_form_choice|verb_form_input|listening,,,missing,have,had,had,,,,,,,,,No,,existing_csv,way_to_go_11_vocabulary_import.csv,,
see → saw → seen,看到,verb,irregular_verb,Class 22,First Semester,Review,p.22,way_to_go_11-ffb2aeac87fd,concept-29f3d021d3e0,verb_forms,see,see,en_zh_choice|verb_form_choice|verb_form_input|listening,,,missing,see,saw,seen,,,,,,,,,No,,existing_csv,way_to_go_11_vocabulary_import.csv,,
go → went → gone,去；走,verb,irregular_verb,Class 22,First Semester,Review,p.22,way_to_go_11-ca0ccaa40a28,concept-7430fbb31316,verb_forms,go,go,en_zh_choice|verb_form_choice|verb_form_input|listening,,,missing,go,went,gone,,,,,,,,,No,,existing_csv,way_to_go_11_vocabulary_import.csv,,
eat → ate → eaten,吃；用餐,verb,irregular_verb,Class 22,First Semester,Review,p.22,way_to_go_11-b624571594fd,concept-aaa89a1306ef,verb_forms,eat,eat,en_zh_choice|verb_form_choice|verb_form_input|listening,,,missing,eat,ate,eaten,,,,,,,,,No,,existing_csv,way_to_go_11_vocabulary_import.csv,,
do → did → done,做；辦（某事）,verb,irregular_verb,Class 22,First Semester,Review,p.22,way_to_go_11-9e2e918fe8a2,concept-2b60cb501732,verb_forms,do,do,en_zh_choice|verb_form_choice|verb_form_input|listening,,,missing,do,did,done,,,,,,,,,No,,existing_csv,way_to_go_11_vocabulary_import.csv,,
swim → swam → swum,游泳,verb,irregular_verb,Class 22,First Semester,Review,p.22,way_to_go_11-915a48c8d646,concept-2ef5ec151aa4,verb_forms,swim,swim,en_zh_choice|verb_form_choice|verb_form_input|listening,,,missing,swim,swam,swum,,,,,,,,,No,,existing_csv,way_to_go_11_vocabulary_import.csv,,
sleep → slept → slept,睡（覺）,verb,irregular_verb,Class 22,First Semester,Review,p.22,way_to_go_11-7823f7e0a33b,concept-5973e1636f61,verb_forms,sleep,sleep,en_zh_choice|verb_form_choice|verb_form_input|listening,,,missing,sleep,slept,slept,,,,,,,,,No,,existing_csv,way_to_go_11_vocabulary_import.csv,,
sing → sang → sung,唱歌,verb,irregular_verb,Class 22,First Semester,Review,p.22,way_to_go_11-8feca500b6e2,concept-e36191c99d41,verb_forms,sing,sing,en_zh_choice|verb_form_choice|verb_form_input|listening,,,missing,sing,sang,sung,,,,,,,,,No,,existing_csv,way_to_go_11_vocabulary_import.csv,,
am/is/are → was/were → been,Be 動詞,verb,irregular_verb,Class 22,First Semester,Review,p.22,way_to_go_11-84d67cd25d90,concept-aa9122f2e9e4,verb_forms,am/is/are,am/is/are,en_zh_choice|verb_form_choice|verb_form_input|listening,,,missing,am/is/are,was/were,been,,,,,,,,,No,,existing_csv,way_to_go_11_vocabulary_import.csv,,
put → put → put,放；安置,verb,irregular_verb,Class 22,First Semester,Review,p.22,way_to_go_11-db5e50d25e89,concept-65ee45f3bdf3,verb_forms,put,put,en_zh_choice|verb_form_choice|verb_form_input|listening,,,missing,put,put,put,,,,,,,,,No,,existing_csv,way_to_go_11_vocabulary_import.csv,,
take → took → taken,搭；拿,verb,irregular_verb,Class 22,First Semester,Review,p.22,way_to_go_11-fe6f3d07b9f5,concept-4993aaf446ae,verb_forms,take,take,en_zh_choice|verb_form_choice|verb_form_input|listening,,,missing,take,took,taken,,,,,,,,,No,,existing_csv,way_to_go_11_vocabulary_import.csv,,
wear → wore → worn,穿著,verb,irregular_verb,Class 22,First Semester,Review,p.22,way_to_go_11-b2e164fb4192,concept-7135c6a94901,verb_forms,wear,wear,en_zh_choice|verb_form_choice|verb_form_input|listening,,,missing,wear,wore,worn,,,,,,,,,No,,existing_csv,way_to_go_11_vocabulary_import.csv,,
